,id,experiment_name,seed,profit_gain,t,actor_hidden_size,discount,deviation_profit_percent,deviation_type,differential_deviation_profit
1783,1783,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5997,0.8745695,40003,256,0.95,-0.3363046714507101,coop,-0.023729217825907062
1784,1784,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5153,0.9218678,40003,256,0.95,-0.23709150527317369,br,-0.015616828553919937
1785,1785,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5153,0.9218678,40003,256,0.95,-0.03654413429798331,nash,0.0010800578501921898
1786,1786,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5153,0.9218678,40003,256,0.95,-5.233853657089133,cost,-0.3417643711821219
1787,1787,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5153,0.9218678,40003,256,0.95,-0.2886247800108488,coop,-0.010620478094643088
1788,1788,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3795,0.8589827,40003,256,0.95,0.19752992254351565,br,0.00411011654230739
1789,1789,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3795,0.8589827,40003,256,0.95,-0.506018449729434,nash,-0.04453563980796757
1790,1790,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3795,0.8589827,40003,256,0.95,-6.463989071077364,cost,-0.44393507377055164
1791,1791,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3795,0.8589827,40003,256,0.95,-0.6318704346082005,coop,-0.04815779517059332
1792,1792,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2275,0.86137706,40003,256,0.95,-0.28553760609820733,br,-0.05385167146962386
1793,1793,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2275,0.86137706,40003,256,0.95,-0.5765815820575115,nash,-0.0713113633312476
1794,1794,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2275,0.86137706,40003,256,0.95,-5.825067525876786,cost,-0.42133712137759616
1795,1795,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2275,0.86137706,40003,256,0.95,-0.40978980622445316,coop,-0.048950802546070454
1796,1796,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4497,0.9222644,40003,256,0.95,0.4455575464355044,br,0.014689735093347034
1797,1797,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4497,0.9222644,40003,256,0.95,0.14684406633125313,nash,-0.0023830808604362597
1798,1798,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4497,0.9222644,40003,256,0.95,-6.923189777154814,cost,-0.5111838636067021
1799,1799,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4497,0.9222644,40003,256,0.95,0.2130957499149544,coop,0.017941951299705244
1800,1800,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7908,0.8832979,40003,256,0.95,-0.16006645298042854,br,-0.02377992250846045
1801,1801,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7908,0.8832979,40003,256,0.95,-0.37081888589424183,nash,-0.0376815991330951
1802,1802,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7908,0.8832979,40003,256,0.95,-5.977579170911268,cost,-0.41296916587792165
1803,1803,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7908,0.8832979,40003,256,0.95,-0.5126545050279374,coop,-0.040716277195151446
1804,1804,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8828,0.89393157,40003,256,0.95,-0.18322879273453552,br,-0.03085334660594738
1805,1805,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8828,0.89393157,40003,256,0.95,-0.49721157742766975,nash,-0.04988722881428165
1806,1806,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8828,0.89393157,40003,256,0.95,-5.796816476938649,cost,-0.4012728217999746
1807,1807,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8828,0.89393157,40003,256,0.95,-0.6555010737745004,coop,-0.047839562913348205
1808,1808,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,250917,0.8672462,50003,256,0.95,-0.34984914823954494,br,-0.046785359237671104
1809,1809,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,250917,0.8672462,50003,256,0.95,-0.4930507022839592,nash,-0.054318688697849726
1810,1810,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,250917,0.8672462,50003,256,0.95,-6.332938387635134,cost,-0.45081433107561397
1811,1811,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,250917,0.8672462,50003,256,0.95,-0.5843339069796449,coop,-0.058334923970192354
1812,1812,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,50321,0.82558215,50003,256,0.95,-0.354076586899571,br,-0.0561277674783843
1813,1813,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,50321,0.82558215,50003,256,0.95,-0.6682627076101733,nash,-0.07646914626279458
1814,1814,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,50321,0.82558215,50003,256,0.95,-7.010781471336942,cost,-0.5080721873793171
1815,1815,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,50321,0.82558215,50003,256,0.95,-0.5262424225010887,coop,-0.0598163732671497
1816,1816,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,200722,0.781208,50003,256,0.95,-0.4574025662387404,br,-0.07250736084470363
1817,1817,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,200722,0.781208,50003,256,0.95,-0.7590332190117899,nash,-0.09223296650924082
1818,1818,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,200722,0.781208,50003,256,0.95,-6.733619462320362,cost,-0.4969447875420958
1819,1819,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,200722,0.781208,50003,256,0.95,-0.4137124532330061,coop,-0.05892861563520477
1820,1820,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,190399,0.85448146,50003,256,0.95,-0.5561774844301148,br,-0.08533759249916173
1821,1821,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,190399,0.85448146,50003,256,0.95,-0.9626042947708191,nash,-0.11328277586728902
1822,1822,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,190399,0.85448146,50003,256,0.95,-6.341779242079376,cost,-0.4764588376741894
1823,1823,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,190399,0.85448146,50003,256,0.95,-0.5277367610036499,coop,-0.06617403454641399
1824,1824,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,40598,0.8313754,50003,256,0.95,3.979032661426074,br,0.18585064993678527
1825,1825,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,40598,0.8313754,50003,256,0.95,-6.9504711237070635,nash,-0.8488679020036367
1826,1826,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,40598,0.8313754,50003,256,0.95,-6.604736215961799,cost,-0.5691691689756242
1827,1827,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,40598,0.8313754,50003,256,0.95,-1.0729471763942455,coop,-0.14136912018171366
1828,1828,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,220720,0.85546607,50003,256,0.95,-0.4188263112942292,br,-0.06987558844789754
1829,1829,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,220720,0.85546607,50003,256,0.95,-1.0683620101108904,nash,-0.11776522689722793
1830,1830,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,220720,0.85546607,50003,256,0.95,-6.346754314453534,cost,-0.47200500320999833
1831,1831,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,220720,0.85546607,50003,256,0.95,-0.35354228886049777,coop,-0.049388959555920015
1832,1832,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,71010,0.7775916,50003,256,0.95,-0.47620648598805104,br,-0.10062261510047751
1833,1833,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,71010,0.7775916,50003,256,0.95,-1.060395953646226,nash,-0.14044767961863558
1834,1834,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,71010,0.7775916,50003,256,0.95,-6.3832819308284385,cost,-0.49345173034985734
1835,1835,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,71010,0.7775916,50003,256,0.95,-0.41633762838898525,coop,-0.07667676432413953
1836,1836,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,130858,0.783129,50003,256,0.95,-0.39975580133427835,br,-0.08481034798450426
1837,1837,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,130858,0.783129,50003,256,0.95,-0.8738186085100241,nash,-0.11608674090319301
1838,1838,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,130858,0.783129,50003,256,0.95,-6.4385012175964205,cost,-0.4902959767930515
1839,1839,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,130858,0.783129,50003,256,0.95,-0.3696631925330651,coop,-0.06446200992089376
1840,1840,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,150462,0.8427272,50003,256,0.95,0.31852548981046724,br,0.00716958461424555
1841,1841,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,150462,0.8427272,50003,256,0.95,0.27247654099386565,nash,0.011886838171086017
1842,1842,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,150462,0.8427272,50003,256,0.95,-5.344528383819997,cost,-0.37904527668200183
1843,1843,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,150462,0.8427272,50003,256,0.95,0.24034822558054447,coop,0.01607760341122036
1844,1844,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1337,0.85436636,50003,256,0.95,0.08671194615349487,br,-0.013633458829665407
1845,1845,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1337,0.85436636,50003,256,0.95,-0.5344754455934131,nash,-0.059245138106766626
1846,1846,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1337,0.85436636,50003,256,0.95,-5.964509709161203,cost,-0.4227200157910859
1847,1847,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1337,0.85436636,50003,256,0.95,-0.2565643780250815,coop,-0.030344961951417088
1848,1848,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9149,0.81359124,50003,256,0.95,-0.09855687193603413,br,-0.041191394372401574
1849,1849,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9149,0.81359124,50003,256,0.95,-0.6274163852725778,nash,-0.07810987113013121
1850,1850,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9149,0.81359124,50003,256,0.95,-6.035512327628917,cost,-0.4430378493205305
1851,1851,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9149,0.81359124,50003,256,0.95,-0.6179139539979783,coop,-0.07085022768686636
1852,1852,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5283,0.9023059,50003,256,0.95,13.470368443705333,br,5.869337578509651
1853,1853,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5283,0.9023059,50003,256,0.95,10.307763672668125,nash,5.613716823558342
1854,1854,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5283,0.9023059,50003,256,0.95,3.1801696903514447,cost,5.162185037230266
1855,1855,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5283,0.9023059,50003,256,0.95,-0.2042742621769844,coop,-0.019026204232612767
1856,1856,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9173,0.81969744,50003,256,0.95,0.15506673607605936,br,-0.017018250033356885
1857,1857,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9173,0.81969744,50003,256,0.95,-0.6735615651403515,nash,-0.07743593883593666
1858,1858,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9173,0.81969744,50003,256,0.95,-6.037722065048262,cost,-0.433973915759704
1859,1859,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9173,0.81969744,50003,256,0.95,-0.8769214504340872,coop,-0.08267017099925128
1860,1860,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9933,0.8112761,50003,256,0.95,-0.39831256720359587,br,-0.04699945912826023
1861,1861,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9933,0.8112761,50003,256,0.95,-0.4565415590808197,nash,-0.04910150025758847
1862,1862,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9933,0.8112761,50003,256,0.95,-6.08781830478391,cost,-0.4267261521016412
1863,1863,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9933,0.8112761,50003,256,0.95,-0.9741908554979251,coop,-0.08457440826105442
1864,1864,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4517,0.83725196,50003,256,0.95,-0.0601513459161207,br,-0.017190812894576524
1865,1865,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4517,0.83725196,50003,256,0.95,-0.3243523485358224,nash,-0.03498327764502612
1866,1866,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4517,0.83725196,50003,256,0.95,-5.635083114546397,cost,-0.39011806697130047
1867,1867,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4517,0.83725196,50003,256,0.95,-0.4174199062058015,coop,-0.038318832124679625
1868,1868,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9257,0.6065132,50003,256,0.95,4.476244165926429,br,-17.364742761628527
1869,1869,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9257,0.6065132,50003,256,0.95,2.709372546943245,nash,-18.54356548250018
1870,1870,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9257,0.6065132,50003,256,0.95,-5.5808937577756295,cost,-18.705828384403432
1871,1871,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9257,0.6065132,50003,256,0.95,-2.9693517977499084,coop,-18.842282686532325
1872,1872,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9767,0.9462567,50003,256,0.95,25.409729272658936,br,75.2105812069051
1873,1873,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9767,0.9462567,50003,256,0.95,1.0621691533124145,nash,0.004606920634996209
1874,1874,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9767,0.9462567,50003,256,0.95,-3.44282953803301,cost,-0.252335083739732
1875,1875,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9767,0.9462567,50003,256,0.95,0.15386035284891686,coop,-0.008299266671409039
1876,1876,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9564,0.81533676,50003,256,0.95,0.08652404057659102,br,4.849587241070874e-05
1877,1877,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9564,0.81533676,50003,256,0.95,-0.14266651485647097,nash,-0.013313719799929014
1878,1878,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9564,0.81533676,50003,256,0.95,-6.408260965451134,cost,-0.4338906246556391
1879,1879,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9564,0.81533676,50003,256,0.95,-0.32802504509844566,coop,-0.018361590771401815
1880,1880,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5209,0.79907846,50003,256,0.95,-0.4905994480368825,br,-0.08578463123669272
1881,1881,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5209,0.79907846,50003,256,0.95,-0.981665197694015,nash,-0.12159803311712233
1882,1882,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5209,0.79907846,50003,256,0.95,-6.29826678031003,cost,-0.47572315081085426
1883,1883,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5209,0.79907846,50003,256,0.95,-1.4884460851349868,coop,-0.15543757288944782
1884,1884,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6531,0.7782887,50003,256,0.95,-0.315886081854555,br,-0.059074821854405934
1885,1885,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6531,0.7782887,50003,256,0.95,-0.6549466380674107,nash,-0.08221659709572751
1886,1886,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6531,0.7782887,50003,256,0.95,-5.766295949270783,cost,-0.4168416353110771
1887,1887,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6531,0.7782887,50003,256,0.95,-0.08231877098182072,coop,-0.028343698901486775
1888,1888,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6649,0.83645767,50003,256,0.95,-0.05649397390809496,br,-0.02367818417178516
1889,1889,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6649,0.83645767,50003,256,0.95,-0.61016082978681,nash,-0.06205053242699196
1890,1890,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6649,0.83645767,50003,256,0.95,-6.129191930406108,cost,-0.4326442302210973
1891,1891,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6649,0.83645767,50003,256,0.95,-0.3792158114852562,coop,-0.04097496385427335
1892,1892,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2963,0.90352124,50003,256,0.95,2.4864706751991985,br,0.12019254577737434
1893,1893,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2963,0.90352124,50003,256,0.95,1.254820702476544,nash,-0.10496592174846126
1894,1894,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2963,0.90352124,50003,256,0.95,-5.099626262629514,cost,-0.465623542826834
1895,1895,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2963,0.90352124,50003,256,0.95,0.4349298596546147,coop,0.0033087006911123595
1896,1896,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10267,0.80813694,50003,256,0.95,-0.365482063767153,br,-0.05503310247739854
1897,1897,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10267,0.80813694,50003,256,0.95,-0.6260492355328717,nash,-0.0707217269610862
1898,1898,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10267,0.80813694,50003,256,0.95,-5.925960088804539,cost,-0.42290574517534785
1899,1899,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10267,0.80813694,50003,256,0.95,-1.2987200410300048,coop,-0.11646035070830152
1900,1900,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10830,0.8470482,50003,256,0.95,-0.17318304683197616,br,-0.02168735437292965
1901,1901,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10830,0.8470482,50003,256,0.95,0.9521172154607349,nash,0.042778269533952695
1902,1902,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10830,0.8470482,50003,256,0.95,-4.818763116593888,cost,-0.33383633497833065
1903,1903,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10830,0.8470482,50003,256,0.95,-7.256636648938025,coop,-16.51387783314355
1904,1904,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7224,0.8366748,50003,256,0.95,-0.4594707721167879,br,-0.07846290757648555
1905,1905,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7224,0.8366748,50003,256,0.95,-0.8743665463970096,nash,-0.10601496968883045
1906,1906,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7224,0.8366748,50003,256,0.95,-6.320693069176597,cost,-0.47284510231896065
1907,1907,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7224,0.8366748,50003,256,0.95,-0.3638266070389251,coop,-0.05817879893965536
1908,1908,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7789,0.8025882,50003,256,0.95,-0.5280880561976897,br,-0.09266869487885684
1909,1909,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7789,0.8025882,50003,256,0.95,-0.6473846698069496,nash,-0.09568419200213416
1910,1910,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7789,0.8025882,50003,256,0.95,-6.393689375266392,cost,-0.4899563093682202
1911,1911,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7789,0.8025882,50003,256,0.95,-0.5101773710121271,coop,-0.07431409439039324
1912,1912,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6885,0.8045192,50003,256,0.95,-0.2083310628755497,br,-0.046990741372384875
1913,1913,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6885,0.8045192,50003,256,0.95,-0.7336812247950297,nash,-0.0841927516939826
1914,1914,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6885,0.8045192,50003,256,0.95,-6.4459302900424955,cost,-0.46592281148153136
1915,1915,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6885,0.8045192,50003,256,0.95,-1.2407820983206808,coop,-0.11823432112519186
1916,1916,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6627,0.8555391,50003,256,0.95,-0.6684792403291562,br,-0.10168728952900416
1917,1917,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6627,0.8555391,50003,256,0.95,-1.2145112483026244,nash,-0.14082214553034714
1918,1918,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6627,0.8555391,50003,256,0.95,-6.749889188839402,cost,-0.5153576677002576
1919,1919,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6627,0.8555391,50003,256,0.95,-1.1467316370029124,coop,-0.1216083191401687
1920,1920,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7888,0.90397996,50003,256,0.95,-0.21023150111438293,br,-0.018023137829419916
1921,1921,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7888,0.90397996,50003,256,0.95,-0.4290720210686161,nash,-0.03426439444629922
1922,1922,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7888,0.90397996,50003,256,0.95,-6.270147619434308,cost,-0.42617861621355924
1923,1923,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7888,0.90397996,50003,256,0.95,-0.3561686509696904,coop,-0.025600317443977727
1924,1924,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5849,0.77589566,50003,256,0.95,-5.502549747311836,br,-21.26952382245917
1925,1925,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5849,0.77589566,50003,256,0.95,-5.787697127802277,nash,-21.30302333059911
1926,1926,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5849,0.77589566,50003,256,0.95,-10.665644259561086,cost,-21.565103795965523
1927,1927,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5849,0.77589566,50003,256,0.95,-0.5367225650102891,coop,-0.24344896508620362
1928,1928,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5495,0.8290506,50003,256,0.95,-0.023452379073779506,br,-0.01994829760731265
1929,1929,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5495,0.8290506,50003,256,0.95,-0.5502159333945988,nash,-0.055830908460975076
1930,1930,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5495,0.8290506,50003,256,0.95,-6.198457432548654,cost,-0.4323567661960084
1931,1931,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5495,0.8290506,50003,256,0.95,-1.0875048227162842,coop,-0.09104012905419978
1932,1932,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1148,0.8423451,50003,256,0.95,-0.05688820938807848,br,-0.018842230542059052
1933,1933,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1148,0.8423451,50003,256,0.95,-0.5501679211913302,nash,-0.05475177387808622
1934,1934,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1148,0.8423451,50003,256,0.95,-5.78323260753924,cost,-0.4004355368348705
1935,1935,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1148,0.8423451,50003,256,0.95,-0.7097406711223275,coop,-0.055551250857671236
1936,1936,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8562,0.85245055,50003,256,0.95,-0.44839272732049573,br,-0.05546835273564421
1937,1937,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8562,0.85245055,50003,256,0.95,-0.8843122250623892,nash,-0.084936460393194
1938,1938,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8562,0.85245055,50003,256,0.95,-6.343012116769425,cost,-0.4483752427852094
1939,1939,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8562,0.85245055,50003,256,0.95,-0.4873897660277682,coop,-0.051762442570329636
1940,1940,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6579,0.7773656,50003,256,0.95,-0.15285567197636518,br,-0.04811710010901346
1941,1941,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6579,0.7773656,50003,256,0.95,-0.6176793889422549,nash,-0.07949784290603071
1942,1942,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6579,0.7773656,50003,256,0.95,-6.187565218876411,cost,-0.4498083758484473
1943,1943,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6579,0.7773656,50003,256,0.95,-1.3126765130035967,coop,-0.12550338545480128
1944,1944,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6609,0.8079874,50003,256,0.95,-1.3158251567145784,br,1.5872350846729484
1945,1945,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6609,0.8079874,50003,256,0.95,-1.349700638016521,nash,2.0109138248926404
1946,1946,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6609,0.8079874,50003,256,0.95,-4.44360541998941,cost,1.3824454172199374
1947,1947,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6609,0.8079874,50003,256,0.95,-3.25662667524555,coop,1.2564373165724363
1948,1948,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3951,0.8621234,50003,256,0.95,-0.3869029441608385,br,-0.04891339367759601
1949,1949,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3951,0.8621234,50003,256,0.95,-0.7442137447816577,nash,-0.072779090600441
1950,1950,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3951,0.8621234,50003,256,0.95,-5.938636504020334,cost,-0.4205809413023746
1951,1951,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3951,0.8621234,50003,256,0.95,-0.3160525105777634,coop,-0.03664966004589368
1952,1952,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9786,0.82572085,50003,256,0.95,-0.550692551527121,br,-0.10896588567963339
1953,1953,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9786,0.82572085,50003,256,0.95,-0.44836691703200593,nash,-0.08494860345823393
1954,1954,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9786,0.82572085,50003,256,0.95,-6.562518866400463,cost,-0.4901871918094366
1955,1955,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9786,0.82572085,50003,256,0.95,0.3020097391693066,coop,0.011380476748013874
1956,1956,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3099,0.8281249,50003,256,0.95,-0.015301358864466819,br,-0.013804475820245465
