,id,experiment_name,seed,profit_gain,t,actor_hidden_size,discount,deviation_profit_percent,deviation_type,differential_deviation_profit
1525,1525,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6780,0.6540635236516826,40003,256,0.95,14.45266896403133,br,-7.892728124704649
1526,1526,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6780,0.6540635236516826,40003,256,0.95,-0.8361208104302152,coop,-7.647110360316607
1527,1527,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6780,0.6540635236516826,40003,256,0.95,5.254646016094822,cost,-9.289241444930239
1528,1528,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9001,0.7926897321070766,40003,256,0.95,6.307895266998731,nash,0.6953728008112314
1529,1529,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9001,0.7926897321070766,40003,256,0.95,9.404403226786455,br,2.8440159085495798
1530,1530,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9001,0.7926897321070766,40003,256,0.95,-8.326434144518837,coop,-3.068231874038974
1531,1531,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9001,0.7926897321070766,40003,256,0.95,2.2854285740033786,cost,2.2670244054319793
1532,1532,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9825,0.7593752370614512,40003,256,0.95,-0.6516424577357238,nash,-0.05148609659278013
1533,1533,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9825,0.7593752370614512,40003,256,0.95,0.5082704990948835,br,0.004947379287409052
1534,1534,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9825,0.7593752370614512,40003,256,0.95,-0.7676441480673294,coop,-0.04751661986907799
1535,1535,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9825,0.7593752370614512,40003,256,0.95,-6.228076740582797,cost,-0.31216448389136336
1536,1536,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1725,0.7096748875816006,40003,256,0.95,0.22080331891746927,nash,-0.003149022191146905
1537,1537,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1725,0.7096748875816006,40003,256,0.95,1.6125362992672052,br,0.07547647565390032
1538,1538,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1725,0.7096748875816006,40003,256,0.95,-1.004183392835582,coop,-0.06024689322912885
1539,1539,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1725,0.7096748875816006,40003,256,0.95,-5.621299871748373,cost,-0.2726737423304941
1540,1540,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7184,0.6901886920884017,40003,256,0.95,0.0644843421648833,nash,-0.026777973807324256
1541,1541,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7184,0.6901886920884017,40003,256,0.95,0.9261332551823006,br,0.013447706588023994
1542,1542,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7184,0.6901886920884017,40003,256,0.95,0.7649578343364586,coop,0.0416828819935105
1543,1543,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7184,0.6901886920884017,40003,256,0.95,-5.604770845534342,cost,-0.29386464816081054
1544,1544,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1251,0.8185352485068915,40003,256,0.95,21.987811382547022,nash,97.40531540935486
1545,1545,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1251,0.8185352485068915,40003,256,0.95,21.30864503335904,br,97.37399891869694
1546,1546,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1251,0.8185352485068915,40003,256,0.95,-7.829419915730355,coop,32.56575465424006
1547,1547,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1251,0.8185352485068915,40003,256,0.95,2.4029083449000788,cost,53.60467504468432
1548,1548,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6998,0.7444812714692151,40003,256,0.95,0.29339595869189994,nash,0.004875134565133277
1549,1549,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6998,0.7444812714692151,40003,256,0.95,0.8869230807114806,br,0.03186484570164095
1550,1550,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6998,0.7444812714692151,40003,256,0.95,-1.0357202644101078,coop,-0.05679671385287314
1551,1551,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6998,0.7444812714692151,40003,256,0.95,-5.314350417620276,cost,-0.26027521178463614
1552,1552,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9921,0.7388613317759152,40003,256,0.95,2.0929691420201473,nash,0.12144162203729936
1553,1553,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9921,0.7388613317759152,40003,256,0.95,0.0611002242785322,br,-0.06180326243988162
1554,1554,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9921,0.7388613317759152,40003,256,0.95,0.15047013047472646,coop,0.0035764175144393042
1555,1555,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9921,0.7388613317759152,40003,256,0.95,-4.405252974642534,cost,-0.1819147561042065
1556,1556,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4541,0.7295834973781338,40003,256,0.95,0.6096672378865317,nash,0.0038841790196709838
1557,1557,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4541,0.7295834973781338,40003,256,0.95,1.1376208510085324,br,0.02794034694622574
1558,1558,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4541,0.7295834973781338,40003,256,0.95,-0.8538868252897144,coop,-0.06192342278747698
1559,1559,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4541,0.7295834973781338,40003,256,0.95,-5.684458574541818,cost,-0.2972288950164473
1560,1560,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1281,0.7443646257912321,40003,256,0.95,-3.427410899112996,nash,-9.113727823578344
1561,1561,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1281,0.7443646257912321,40003,256,0.95,1.4403571456240345,br,-0.8630992369258491
1562,1562,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1281,0.7443646257912321,40003,256,0.95,-3.7701977153208817,coop,-9.100554469014256
1563,1563,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1281,0.7443646257912321,40003,256,0.95,-5.392969946175644,cost,-1.173912851790437
1564,1564,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3331,0.798994719337472,40003,256,0.95,-0.06089865968394633,nash,-0.016593925580010827
1565,1565,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3331,0.798994719337472,40003,256,0.95,0.38228798834586036,br,0.0034017982371557323
1566,1566,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3331,0.798994719337472,40003,256,0.95,-0.7486156841441641,coop,-0.04296851802780056
1567,1567,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3331,0.798994719337472,40003,256,0.95,-5.773510508009639,cost,-0.2874001423915172
1568,1568,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5882,0.764826549814143,40003,256,0.95,-0.06501130415521583,nash,-0.009989449132061115
1569,1569,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5882,0.764826549814143,40003,256,0.95,0.7035750426147162,br,0.027555832876060837
1570,1570,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5882,0.764826549814143,40003,256,0.95,-1.553671650365825,coop,-0.07802437797061475
1571,1571,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5882,0.764826549814143,40003,256,0.95,-5.94128030719845,cost,-0.2853861215300694
1572,1572,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9956,0.8011683136873765,40003,256,0.95,-1.4443336963694817,nash,-0.1780576807218981
1573,1573,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9956,0.8011683136873765,40003,256,0.95,-0.9464577411662658,br,-0.16361706469969353
1574,1574,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9956,0.8011683136873765,40003,256,0.95,0.08560032874544247,coop,-0.06126468719136067
1575,1575,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9956,0.8011683136873765,40003,256,0.95,-7.815611087589088,cost,-0.49102157344631564
1576,1576,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5504,0.739838278582062,40003,256,0.95,-0.4418423260095672,nash,-0.04547237853255187
1577,1577,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5504,0.739838278582062,40003,256,0.95,2.33180689162152,br,0.13504145882978655
1578,1578,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5504,0.739838278582062,40003,256,0.95,-2.4412913049083365,coop,-0.1491993493268816
1579,1579,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5504,0.739838278582062,40003,256,0.95,-5.431619882066123,cost,-0.27022380517050354
1580,1580,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1802,0.7593091562801279,40003,256,0.95,0.01802356414719967,nash,-0.015323839790898436
1581,1581,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1802,0.7593091562801279,40003,256,0.95,0.8511543095759189,br,0.026391325911704372
1582,1582,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1802,0.7593091562801279,40003,256,0.95,-1.4818414459063585,coop,-0.08696358926405084
1583,1583,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1802,0.7593091562801279,40003,256,0.95,-5.753599046605866,cost,-0.2899224539094435
1584,1584,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3491,0.7697691728991665,40003,256,0.95,-0.13271599993099903,nash,-0.03499518666988647
1585,1585,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3491,0.7697691728991665,40003,256,0.95,0.8762178950992258,br,0.017479072700683846
1586,1586,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3491,0.7697691728991665,40003,256,0.95,-1.0263201136461102,coop,-0.07395925738007934
1587,1587,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3491,0.7697691728991665,40003,256,0.95,-5.612393168595593,cost,-0.29378437395813817
1588,1588,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9928,0.8045488076897651,40003,256,0.95,10.367792829143456,nash,0.41395929763193323
1589,1589,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9928,0.8045488076897651,40003,256,0.95,8.725696269001086,br,2.170755592364069
1590,1590,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9928,0.8045488076897651,40003,256,0.95,-10.38273776313727,coop,-2.0418166307234276
1591,1591,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9928,0.8045488076897651,40003,256,0.95,4.815120752311771,cost,0.33399188535256946
1592,1592,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4002,0.7662420725933546,40003,256,0.95,3.9442258270062864,nash,0.02542514891887071
1593,1593,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4002,0.7662420725933546,40003,256,0.95,3.735965723448753,br,-0.103504509064543
1594,1594,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4002,0.7662420725933546,40003,256,0.95,-2.6639991224962003,coop,-0.4499841845941752
1595,1595,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4002,0.7662420725933546,40003,256,0.95,-4.780864013369487,cost,-0.3594753432045023
1596,1596,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8499,0.8199936088500075,40003,256,0.95,-0.4425295296030936,nash,-0.030919571089103665
1597,1597,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8499,0.8199936088500075,40003,256,0.95,1.043040690317228,br,0.04332642531902811
1598,1598,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8499,0.8199936088500075,40003,256,0.95,-0.9398082552359485,coop,-0.047699365589731084
1599,1599,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8499,0.8199936088500075,40003,256,0.95,-6.594930688835576,cost,-0.32667752382838616
1600,1600,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3903,0.7663257245003852,40003,256,0.95,-0.01368895960050335,nash,-0.01808688327669425
1601,1601,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3903,0.7663257245003852,40003,256,0.95,0.5180004665025661,br,0.0066590739486151644
1602,1602,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3903,0.7663257245003852,40003,256,0.95,-1.5382177829155446,coop,-0.08900972584459903
1603,1603,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3903,0.7663257245003852,40003,256,0.95,-5.920863307015371,cost,-0.2937584210379474
1604,1604,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6299,0.7672169056411345,40003,256,0.95,0.3706032242976461,nash,-0.03536859610224743
1605,1605,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6299,0.7672169056411345,40003,256,0.95,1.9123743001003317,br,0.07226003265743487
1606,1606,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6299,0.7672169056411345,40003,256,0.95,-1.4861682172280233,coop,-0.1243971352980573
1607,1607,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6299,0.7672169056411345,40003,256,0.95,-5.612477232316611,cost,-0.31051785088276745
1608,1608,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9397,0.7410248220438752,40003,256,0.95,1.0739583584871,nash,0.057552460398082615
1609,1609,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9397,0.7410248220438752,40003,256,0.95,1.055625714098866,br,0.05038295617645561
1610,1610,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9397,0.7410248220438752,40003,256,0.95,-0.3654306565574454,coop,-0.006505338268153703
1611,1611,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9397,0.7410248220438752,40003,256,0.95,-5.516521205988908,cost,-0.26028585096692086
1612,1612,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7986,0.780124524813772,40003,256,0.95,-1.5204291754913222,nash,-0.17196790690356512
1613,1613,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7986,0.780124524813772,40003,256,0.95,0.3850974791993404,br,-0.06323921649987772
1614,1614,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7986,0.780124524813772,40003,256,0.95,-0.3681814107325672,coop,-0.06502097525768359
1615,1615,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7986,0.780124524813772,40003,256,0.95,-7.728124043645295,cost,-0.48321846369745386
1616,1616,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9865,0.8075219838395608,40003,256,0.95,0.28792879975965135,nash,0.014136122948950188
1617,1617,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9865,0.8075219838395608,40003,256,0.95,0.786923377282093,br,0.035084548170066544
1618,1618,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9865,0.8075219838395608,40003,256,0.95,-1.7545830891952274,coop,-0.0885151943658465
1619,1619,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9865,0.8075219838395608,40003,256,0.95,-6.12504116517334,cost,-0.2947939722951101
1620,1620,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10500,0.9332197433989683,40003,256,0.95,1.7561832062533254,nash,0.07493709792493876
1621,1621,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10500,0.9332197433989683,40003,256,0.95,4.231131459832857,br,0.2621394404427791
1622,1622,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10500,0.9332197433989683,40003,256,0.95,-3.1809359578779914,coop,-0.24365800791862288
1623,1623,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10500,0.9332197433989683,40003,256,0.95,-2.789706074786436,cost,-0.08467102014792967
1624,1624,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4875,0.7170303409664242,40003,256,0.95,4.210085904578131,nash,8.928562877958056
1625,1625,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4875,0.7170303409664242,40003,256,0.95,4.156525150592145,br,8.896536601632272
1626,1626,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4875,0.7170303409664242,40003,256,0.95,4.615486323441927,coop,12.537063923296202
1627,1627,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4875,0.7170303409664242,40003,256,0.95,-1.554562832241979,cost,8.652738771513116
1628,1628,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10706,0.7642809449497682,40003,256,0.95,-0.2744645280265079,nash,-0.011457908331953056
1629,1629,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10706,0.7642809449497682,40003,256,0.95,0.6153885665390139,br,0.02467022443615045
1630,1630,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10706,0.7642809449497682,40003,256,0.95,-0.9319109124709087,coop,-0.033238894301669576
1631,1631,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10706,0.7642809449497682,40003,256,0.95,-5.61691051453069,cost,-0.25970505572210495
1632,1632,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7213,0.7835589720460976,40003,256,0.95,-1.1350017363271718,nash,-0.12693108392325744
1633,1633,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7213,0.7835589720460976,40003,256,0.95,0.21093954670699336,br,-0.051157748489406
1634,1634,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7213,0.7835589720460976,40003,256,0.95,-0.9116754900953428,coop,-0.08758662591261017
1635,1635,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7213,0.7835589720460976,40003,256,0.95,-6.001424213806954,cost,-0.35089050674836114
1636,1636,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4124,0.7521256430535476,40003,256,0.95,-0.8455931836895747,nash,-0.1079324140250113
1637,1637,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4124,0.7521256430535476,40003,256,0.95,0.015876720103339775,br,-0.06638612258102229
1638,1638,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4124,0.7521256430535476,40003,256,0.95,-0.934239535277522,coop,-0.1311256274547429
1639,1639,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4124,0.7521256430535476,40003,256,0.95,-5.203725441064074,cost,-0.28338069543682837
1640,1640,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2250,0.7428544276263359,40003,256,0.95,-1.2538195738670286,nash,-0.12192508302077036
1641,1641,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2250,0.7428544276263359,40003,256,0.95,0.36477131112019706,br,-0.04826598980795294
1642,1642,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2250,0.7428544276263359,40003,256,0.95,-1.870219444609326,coop,-0.16268457695060615
1643,1643,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2250,0.7428544276263359,40003,256,0.95,-6.939397406202993,cost,-0.394513756874634
1644,1644,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6300,0.576461397062395,40003,256,0.95,3.1041719890368675,nash,-20.883731858597034
1645,1645,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6300,0.576461397062395,40003,256,0.95,39.302319161577344,br,-18.50451402623212
1646,1646,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6300,0.576461397062395,40003,256,0.95,-2.7837454411513973,coop,-21.16971528633815
1647,1647,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6300,0.576461397062395,40003,256,0.95,-2.3171166883014016,cost,-21.163944651864693
1648,1648,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7129,0.842595619860386,40003,256,0.95,-2.2269211152272983,nash,-0.18225878434848242
1649,1649,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7129,0.842595619860386,40003,256,0.95,-0.6157602935200845,br,-0.08956924568496955
1650,1650,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7129,0.842595619860386,40003,256,0.95,-0.9297456382444466,coop,-0.06649873952356213
1651,1651,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7129,0.842595619860386,40003,256,0.95,-5.947087355856229,cost,-0.3181840264032224
1652,1652,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5699,0.812736605215804,40003,256,0.95,0.6035944221865411,nash,0.02617289864199442
1653,1653,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5699,0.812736605215804,40003,256,0.95,1.4204995982766588,br,0.06948426560807354
1654,1654,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5699,0.812736605215804,40003,256,0.95,0.1420387374476436,coop,0.03297433878546311
1655,1655,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5699,0.812736605215804,40003,256,0.95,-5.000587539803392,cost,-0.23449258055443067
1656,1656,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3450,0.7305717100194303,40003,256,0.95,0.5248770151374228,nash,-0.02699702016265354
1657,1657,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3450,0.7305717100194303,40003,256,0.95,1.4107784774967211,br,0.016111897723515917
1658,1658,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3450,0.7305717100194303,40003,256,0.95,0.6378582613480602,coop,0.021210293761762256
1659,1659,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3450,0.7305717100194303,40003,256,0.95,-4.770907876346794,cost,-0.2771745718795429
1660,1660,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4059,0.7377967673221985,40003,256,0.95,-0.08405865918047128,nash,-0.00990655756036444
1661,1661,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4059,0.7377967673221985,40003,256,0.95,0.0190833075651969,br,-0.009897780068144754
1662,1662,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4059,0.7377967673221985,40003,256,0.95,-0.10235934332592696,coop,0.03768268232788974
1663,1663,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4059,0.7377967673221985,40003,256,0.95,-6.22873953525463,cost,-0.30279515683695585
1664,1664,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8667,0.7134362189922758,40003,256,0.95,0.3475138338685772,nash,-0.0030155430598842368
1665,1665,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8667,0.7134362189922758,40003,256,0.95,-0.05310351563380111,br,-0.035491002431235937
1666,1666,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8667,0.7134362189922758,40003,256,0.95,-1.691725168015279,coop,-0.11335262011480361
1667,1667,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8667,0.7134362189922758,40003,256,0.95,-5.7244357098711935,cost,-0.290924965176031
1668,1668,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5174,0.7555917086773744,40003,256,0.95,3.1692228170980794,nash,6.8372222957279085
1669,1669,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5174,0.7555917086773744,40003,256,0.95,-0.024755287303205382,br,-3.371351061325976
1670,1670,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5174,0.7555917086773744,40003,256,0.95,-1.0364906489695198,coop,-0.053558153795171926
1671,1671,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5174,0.7555917086773744,40003,256,0.95,-2.7788948013257966,cost,6.557421716387089
1672,1672,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6889,0.9200617578101153,40003,256,0.95,9.780980277028728,nash,0.36229027539756364
1673,1673,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6889,0.9200617578101153,40003,256,0.95,7.7699431195441475,br,0.3262100883769608
1674,1674,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6889,0.9200617578101153,40003,256,0.95,-2.6038113797723654,coop,-0.20098966153893957
1675,1675,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6889,0.9200617578101153,40003,256,0.95,0.41620589024912863,cost,-0.059365723474339105
1676,1676,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3071,0.7194579013967068,40003,256,0.95,9.888925918778058,nash,79.56155839222082
1677,1677,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3071,0.7194579013967068,40003,256,0.95,3.6643433076478473,br,75.51622205681701
1678,1678,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3071,0.7194579013967068,40003,256,0.95,-3.036157015968699,coop,76.38013565765898
1679,1679,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3071,0.7194579013967068,40003,256,0.95,3.231526500326057,cost,80.88355069969109
1680,1680,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3286,0.767183311270224,40003,256,0.95,-0.07002173332825527,nash,-0.020179695471746445
1681,1681,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3286,0.767183311270224,40003,256,0.95,0.6875276057377033,br,0.014377086545293719
1682,1682,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3286,0.767183311270224,40003,256,0.95,-1.9354477984917,coop,-0.14018548880926182
1683,1683,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3286,0.767183311270224,40003,256,0.95,-4.9191930430977875,cost,-0.25955933242257534
1684,1684,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6194,0.8327562880307158,40003,256,0.95,0.20978992176747072,nash,-0.05142772085120085
1685,1685,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6194,0.8327562880307158,40003,256,0.95,0.9214048840775333,br,-0.020344275025597176
